"lat","long","presence","year","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
60.950411,27.530144,0,2019,6.54166650772095,4.41666650772095,5.625,3.20833325386047,6.75,5.70833349227905,NA,5.375,6,5.5,6,4.58333349227905,3.875,5.04166650772095,15,16,15.3333330154419,16.1666660308838,16
61.702759,27.375163,0,2019,5.41666650772095,4.41666650772095,6.58333349227905,5.08333349227905,4.70833349227905,5.25,NA,4.95833349227905,4.95833349227905,5.625,5.70833349227905,4.79166650772095,5.41666650772095,NA,15,NA,16.8333339691162,15.6666669845581,17
60.110161,25.018642,0,2019,2.625,4.45833349227905,5.45833349227905,4.20833349227905,5.29166650772095,6.5,NA,NA,5.375,4.75,5.375,6.70833349227905,4.95833349227905,5.125,15.8333330154419,14.6666669845581,16.8333339691162,15.5,15
61.001306,25.415417,0,2019,3.875,5.33333349227905,6.58333349227905,4.95833349227905,5.45833349227905,4.375,NA,3.625,4.16666650772095,NA,4.375,5.625,5.375,5.375,15.5,16,14.8333330154419,16.8333339691162,16.1666660308838
61.451887,22.857228,0,2019,3.875,4.45833349227905,5.45833349227905,5.5,5.83333349227905,4.95833349227905,5.33333349227905,4.5,6.79166650772095,5.5,5.08333349227905,5.625,5.33333349227905,4.16666650772095,15.5,14.3333330154419,15.5,15.8333330154419,15.8333330154419
60.297896,23.287836,0,2020,6.625,5.79166650772095,4.33333349227905,7.08333349227905,5.91666650772095,7.29166650772095,6.25,4.875,15.8333330154419,16.6666660308838,16.5,15.6666669845581,16,16.1666660308838,16.5,15.5,15.8333330154419,-2.5,0
61.646104,29.687499,0,2019,5.83333349227905,4.41666650772095,7.16666650772095,5.20833349227905,5.5,4.66666650772095,4.33333349227905,4.08333349227905,5.625,4.83333349227905,5.20833349227905,5.75,6.79166650772095,4.95833349227905,14.8333330154419,15.5,NA,13.5,15.8333330154419
62.227647,25.761854,0,2019,5.83333349227905,5.33333349227905,5.625,5.83333349227905,5.79166650772095,1.16666662693024,NA,NA,3.75,4.08333349227905,6.5,3.79166674613953,4.91666650772095,3.29166674613953,NA,NA,15.3333330154419,15.8333330154419,16.1666660308838
60.173176,22.352175,0,2019,6.54166650772095,5.33333349227905,5.45833349227905,7.20833349227905,3.33333325386047,4.375,5.79166650772095,5.70833349227905,5.625,5.625,6.54166650772095,4.375,6.54166650772095,3.70833325386047,15.8333330154419,15.3333330154419,16.5,17,14.8333330154419
60.715707,27.213449,0,2019,5.41666650772095,4.41666650772095,6.58333349227905,NA,4.66666650772095,6,6.79166650772095,5.70833349227905,6,6.04166650772095,6.54166650772095,6.04166650772095,NA,5.04166650772095,15.8333330154419,15.3333330154419,16,15.3333330154419,16.1666660308838
60.109137,25.02458,0,2020,6.66666650772095,6.125,5.83333349227905,6.79166650772095,NA,7.29166650772095,7.83333349227905,7.83333349227905,15.8333330154419,16.5,16,16.5,16.3333339691162,16.1666660308838,17.1666660308838,NA,16.3333339691162,1,-2.5
61.702759,27.375163,0,2019,2.625,4.66666650772095,5.45833349227905,6,5.16666650772095,6.5,3.08333325386047,3.875,5.375,5.45833349227905,3.29166674613953,5.70833349227905,5.5,5.83333349227905,14.8333330154419,16.3333339691162,14.8333330154419,16,16.5
61.228027,25.564937,0,2019,2.625,4.54166650772095,7.16666650772095,5.79166650772095,4.375,5.625,NA,NA,4.70833349227905,4.91666650772095,6.875,4.16666650772095,5.33333349227905,5.16666650772095,15.6666669845581,16.3333339691162,14.6666669845581,16,15.8333330154419
60.047876,24.543292,0,2019,4.95833349227905,4.29166650772095,5.625,5.79166650772095,5.95833349227905,5.83333349227905,NA,3.70833325386047,4.16666650772095,5.70833349227905,4.20833349227905,3.29166674613953,5.41666650772095,4.79166650772095,16.1666660308838,14.1666669845581,13.5,15.8333330154419,16.5
61.189994,27.553841,0,2019,3.875,5.625,6.58333349227905,NA,5.5,3.625,4.66666650772095,2.75,6,6.25,5.25,4.70833349227905,4.95833349227905,5.625,NA,13.5,14.8333330154419,NA,16.1666660308838
63.840171,24.556061,0,2019,5.83333349227905,5.70833349227905,5.45833349227905,5.125,5.66666650772095,NA,5.33333349227905,6.25,5.5,5.58333349227905,6.54166650772095,5.70833349227905,5.375,2.625,16,15.6666669845581,16.1666660308838,16.1666660308838,15.1666669845581
63.370221,30.378262,0,2019,5.83333349227905,4.66666650772095,7.16666650772095,4.95833349227905,6.29166650772095,NA,NA,3.625,1.16666662693024,5.33333349227905,NA,NA,3.16666674613953,4.16666650772095,16,16,NA,15.8333330154419,16
63.429941,25.634229,0,2019,5.41666650772095,4.54166650772095,5.625,6.16666650772095,5.125,3.20833325386047,5.54166650772095,5.79166650772095,5.625,2.625,4.66666650772095,3.875,5.625,4.95833349227905,15.8333330154419,16,16.1666660308838,15.8333330154419,14.6666669845581
62.663213,26.315894,0,2019,3.875,4.29166650772095,6.58333349227905,6,5.625,6.625,5.54166650772095,2.75,NA,6.54166650772095,5.16666650772095,5.08333349227905,5.33333349227905,5.83333349227905,14.8333330154419,16.6666660308838,15.3333330154419,NA,16
60.687525,24.370458,0,2019,5.625,5.70833349227905,5.45833349227905,5.16666650772095,6.875,4.83333349227905,4.29166650772095,6.25,4.58333349227905,NA,5.58333349227905,6.70833349227905,6.79166650772095,5.33333349227905,14.8333330154419,16.1666660308838,16.8333339691162,16.1666660308838,15.8333330154419
60.950411,27.530144,0,2019,5.625,5.70833349227905,7.16666650772095,4.70833349227905,6.25,5.375,5.75,5.70833349227905,5.33333349227905,3.33333325386047,5.5,NA,4.91666650772095,NA,15.5,15.5,16.8333339691162,16.1666660308838,14.5
61.702759,27.375163,0,2019,5.45833349227905,5.625,5.625,6.29166650772095,6.16666650772095,5.66666650772095,6.58333349227905,5.70833349227905,5.375,5.625,7.08333349227905,5.25,5.41666650772095,3.29166674613953,15.8333330154419,NA,14.8333330154419,14.8333330154419,14.5
60.110161,25.018642,0,2019,5.625,4.66666650772095,6.58333349227905,NA,3.58333325386047,4.66666650772095,6.58333349227905,5.79166650772095,3.75,5.70833349227905,4.16666650772095,3.75,4.95833349227905,5.16666650772095,15.8333330154419,NA,15.5,16.1666660308838,16.1666660308838
60.318625,24.969628,0,2019,5.45833349227905,6.70833349227905,5.625,5.45833349227905,0.791666686534882,4.29166650772095,4.66666650772095,2.75,5.625,4.5,4.16666650772095,5.25,5.625,2.625,15.5,NA,15.3333330154419,16.3333339691162,15.8333330154419
60.109137,25.02458,0,2020,6.625,7.20833349227905,4.75,NA,4.91666650772095,7.29166650772095,6.91666650772095,7.41666650772095,16,15.6666669845581,16.3333339691162,15.5,15.1666669845581,16.1666660308838,15.6666669845581,NA,15,-4.16666650772095,-0.666666686534882
61.421,23.333,0,2020,6.66666650772095,5.79166650772095,NA,7.66666650772095,7.83333349227905,7.83333349227905,6.91666650772095,6.125,16.1666660308838,16.3333339691162,15.8333330154419,15.5,16.3333339691162,16.3333339691162,15.6666669845581,16.3333339691162,16.6666660308838,0.333333343267441,-1.66666662693024
61.702759,27.375163,0,2019,5.45833349227905,5.25,5.625,1.16666662693024,5.54166650772095,4.75,5.33333349227905,5.70833349227905,6.25,6.04166650772095,6.29166650772095,5.79166650772095,5.625,NA,15.3333330154419,NA,16.5,16.3333339691162,13.5
61.228027,25.564937,0,2019,5.45833349227905,4.54166650772095,NA,4.66666650772095,6.04166650772095,5.66666650772095,5.625,4.70833349227905,4.54166650772095,3.125,4.91666650772095,4.95833349227905,5.33333349227905,4.95833349227905,15,14.6666669845581,16,16,16
60.047876,24.543292,0,2019,5.45833349227905,4.29166650772095,6.91666650772095,5.58333349227905,5.58333349227905,5,4.66666650772095,5.375,6.16666650772095,5.875,4.79166650772095,4.79166650772095,6.79166650772095,NA,15.8333330154419,14.3333330154419,14.8333330154419,16.5,16
61.189994,27.553841,0,2019,4.95833349227905,6.70833349227905,6.75,4.375,4.375,6.5,5.58333349227905,3.5,6.04166650772095,NA,6.625,3.79166674613953,4.91666650772095,4.29166650772095,16.8333339691162,16,15.8333330154419,15.6666669845581,16.1666660308838
63.840171,24.556061,0,2019,5.83333349227905,5.625,6.75,3.33333325386047,5.08333349227905,4.75,2.625,5.91666650772095,4.75,6.16666650772095,6.33333349227905,5.625,6.54166650772095,3.70833325386047,15.5,16,14.6666669845581,14.8333330154419,15
63.370221,30.378262,0,2019,5.625,5.70833349227905,5.79166650772095,5.625,5.5,2.70833325386047,5.79166650772095,4.95833349227905,5.375,5.16666650772095,4.91666650772095,4.20833349227905,6.25,5.04166650772095,14.8333330154419,16,15.6666669845581,13.5,16
63.429941,25.634229,0,2019,4.41666650772095,6.70833349227905,5.79166650772095,5.16666650772095,4.70833349227905,5.33333349227905,5.29166650772095,NA,3.25,5.08333349227905,6,3.75,5.33333349227905,4.54166650772095,13.8333330154419,16.1666660308838,15.5,16,16.1666660308838
62.663213,26.315894,0,2019,3.08333325386047,5.625,4.20833349227905,4.91666650772095,5.29166650772095,5.79166650772095,5.54166650772095,3.625,4.16666650772095,5.45833349227905,6.79166650772095,NA,4.16666650772095,5.83333349227905,NA,16.1666660308838,14.8333330154419,16.3333339691162,15.8333330154419
60.687525,24.370458,0,2019,6.25,6.70833349227905,5.79166650772095,4.5,5.16666650772095,5.70833349227905,4.29166650772095,4.5,6.79166650772095,4.5,4.375,6.875,3.875,5.16666650772095,15.8333330154419,NA,16.1666660308838,16,15.8333330154419
60.950411,27.530144,0,2019,NA,5.625,5.79166650772095,6.04166650772095,4.91666650772095,4.29166650772095,5.75,6.70833349227905,3.125,5.625,5.83333349227905,4.58333349227905,5.79166650772095,4.79166650772095,15.5,14.8333330154419,NA,15.8333330154419,16.1666660308838
60.318625,24.969628,0,2019,NA,5.25,4.66666650772095,3.125,4.5,5.25,5.33333349227905,5.79166650772095,5.16666650772095,4.5,5.79166650772095,4.58333349227905,3.25,5.625,15.5,14.8333330154419,16,15.3333330154419,15.8333330154419
60.047876,24.543292,0,2019,6.375,6.70833349227905,5.79166650772095,5.875,5.83333349227905,4.375,6.58333349227905,4.08333349227905,NA,5.41666650772095,4.75,6.5,3.25,2.625,14.8333330154419,16.3333339691162,15.5,15.5,16.1666660308838
61.646104,29.687499,0,2019,4.95833349227905,4.66666650772095,5.79166650772095,5.79166650772095,5.79166650772095,5.375,4.54166650772095,4.95833349227905,6.45833349227905,4.79166650772095,NA,2.70833325386047,5.45833349227905,5.375,15.5,14.1666669845581,NA,16.3333339691162,16.1666660308838
60.687525,24.370458,0,2019,4.95833349227905,4.54166650772095,5.79166650772095,5.95833349227905,5.95833349227905,5.625,4.54166650772095,4.16666650772095,4.58333349227905,6.54166650772095,5.75,6,6.29166650772095,4.16666650772095,15.6666669845581,14.1666669845581,14.8333330154419,15.3333330154419,16.1666660308838
60.950411,27.530144,0,2019,5.83333349227905,4.29166650772095,6.70833349227905,5.16666650772095,4.79166650772095,4.95833349227905,5.70833349227905,5.625,6.79166650772095,5.375,4.95833349227905,4.33333349227905,NA,5.83333349227905,16.1666660308838,16,15.5,15.8333330154419,16.5
60.13132,24.720692,0,2019,5.83333349227905,5.70833349227905,6.70833349227905,4.91666650772095,5.08333349227905,5.375,4.66666650772095,NA,NA,4.66666650772095,5.58333349227905,4.70833349227905,4.5,5.33333349227905,16.1666660308838,13.5,15.3333330154419,16,15.8333330154419
62.227647,25.761854,0,2019,5.625,5.25,6.70833349227905,5.08333349227905,3.33333325386047,4.66666650772095,4.95833349227905,3.83333325386047,3.75,5,5.16666650772095,NA,6.16666650772095,5.58333349227905,NA,15.5,15,15.5,16.5
61.702759,27.375163,0,2019,5.625,5.83333349227905,6.75,5.45833349227905,4.5,1.16666662693024,5.625,5.79166650772095,4.29166650772095,5.33333349227905,1.375,NA,3.29166674613953,3.29166674613953,16,15.6666669845581,15.8333330154419,16,16.1666660308838
60.110161,25.018642,0,2019,4.41666650772095,5.33333349227905,6.75,4.5,4.5,5.625,NA,3.625,5.625,6.25,5.75,6.16666650772095,5.75,NA,16,13.8333330154419,NA,16.3333339691162,16
61.001306,25.415417,0,2019,4.41666650772095,5.83333349227905,3.875,4.5,4.70833349227905,NA,4.66666650772095,4.25,5.25,6.25,5.625,4.375,3.25,5.04166650772095,15.8333330154419,16.6666660308838,16,16,14.6666669845581
61.451887,22.857228,0,2019,3.08333325386047,3.5,6.91666650772095,5.41666650772095,NA,5.83333349227905,2.625,4.95833349227905,4.95833349227905,6.25,5.70833349227905,6.79166650772095,5.45833349227905,6.58333349227905,14.8333330154419,16.1666660308838,15.8333330154419,15.3333330154419,16.3333339691162
61.771518,23.001257,0,2020,6.45833349227905,5.91666650772095,4.83333349227905,6.16666650772095,6.54166650772095,6.125,7,6.91666650772095,16.3333339691162,15.6666669845581,16,15.8333330154419,15.8333330154419,16.5,16.6666660308838,16.1666660308838,16.3333339691162,-1.66666662693024,-2.66666674613953
61.702759,27.375163,0,2019,NA,5.83333349227905,6.29166650772095,5.25,6.375,NA,5.29166650772095,4.16666650772095,4.54166650772095,4.75,5.5,4.08333349227905,5.58333349227905,2.625,14.8333330154419,15.5,14.6666669845581,15.8333330154419,16
61.228027,25.564937,0,2019,6.375,5.83333349227905,6.75,5.625,6,4.33333349227905,5.54166650772095,NA,4.54166650772095,NA,5.33333349227905,7.20833349227905,6.16666650772095,NA,15.5,16.8333339691162,15.6666669845581,16,15.8333330154419
63.840171,24.556061,0,2019,4.95833349227905,3.5,3.875,6.54166650772095,3.29166674613953,3.20833325386047,5.54166650772095,4.33333349227905,4.45833349227905,4.5,5.25,NA,NA,6.29166650772095,15.8333330154419,15.1666669845581,14.8333330154419,15.5,16.6666660308838
63.370221,30.378262,0,2019,5.83333349227905,5.33333349227905,6.91666650772095,5.375,5.66666650772095,6.625,4.29166650772095,5.66666650772095,6.04166650772095,3.70833325386047,6.54166650772095,5.125,NA,6.79166650772095,15.8333330154419,15.5,16.1666660308838,15.8333330154419,14.5
63.429941,25.634229,0,2019,5.83333349227905,3.5,6.29166650772095,2.70833325386047,5.625,4.83333349227905,5.75,6.08333349227905,4.33333349227905,5.25,NA,5.625,6.54166650772095,4.16666650772095,15.5,15.1666669845581,NA,16.6666660308838,14.5
62.887265,27.643005,0,2019,4.41666650772095,5.33333349227905,6.75,3.125,6.54166650772095,5.25,6.58333349227905,3.625,4.20833349227905,3.54166674613953,5.79166650772095,5.66666650772095,5.08333349227905,4.95833349227905,15.3333330154419,16,16,14.8333330154419,NA
63.479706,28.403706,0,2019,4.41666650772095,5.33333349227905,3.875,3.125,2.70833325386047,5.08333349227905,6.58333349227905,5.5,4.75,3.25,5.58333349227905,5.95833349227905,3.54166674613953,5.33333349227905,15.3333330154419,16.8333339691162,16.8333339691162,13.8333330154419,16
62.663213,26.315894,0,2019,NA,3.5,6.91666650772095,5.33333349227905,4.54166650772095,5.375,4.66666650772095,6.58333349227905,4.16666650772095,3.125,6.66666650772095,4.95833349227905,6.54166650772095,NA,15,16,15.5,15.1666669845581,17
62.248366,25.755739,0,2019,3.08333325386047,5.83333349227905,4.66666650772095,6.25,3.29166674613953,5.66666650772095,5.33333349227905,6.29166650772095,5.04166650772095,5.16666650772095,5.625,NA,3.29166674613953,3.29166674613953,15.8333330154419,NA,14.8333330154419,16.5,16.1666660308838
60.318625,24.969628,0,2019,3.08333325386047,5.83333349227905,6.91666650772095,6.25,NA,4.95833349227905,NA,4.16666650772095,5.625,5.45833349227905,5.58333349227905,5.375,5.875,5.83333349227905,16.8333339691162,15.3333330154419,15.5,16.1666660308838,15
62.58849,23.580352,0,2020,6,6.66666650772095,7.875,6.25,6.66666650772095,6,5.45833349227905,6.41666650772095,16.6666660308838,NA,15.6666669845581,15.8333330154419,16.3333339691162,15.8333330154419,16,16.8333339691162,15.8333330154419,-1.66666662693024,1
61.646104,29.687499,0,2019,6.25,5.83333349227905,4.66666650772095,5.75,3.125,4.66666650772095,5.29166650772095,NA,5.79166650772095,4.16666650772095,5.5,4.54166650772095,5.08333349227905,5.16666650772095,16.8333339691162,14.8333330154419,15.3333330154419,15,16
60.13132,24.720692,0,2019,4.95833349227905,5.33333349227905,6.70833349227905,5.75,5.33333349227905,4.75,5.54166650772095,4.33333349227905,6,6.33333349227905,5.625,4.45833349227905,3.25,4.79166650772095,15.5,15.3333330154419,NA,15,16
62.227647,25.761854,0,2019,5.83333349227905,3.5,4.66666650772095,3.70833325386047,6.875,4.58333349227905,4.29166650772095,4.95833349227905,4.70833349227905,5.875,5.16666650772095,4.5,5.45833349227905,5.625,13.8333330154419,16.3333339691162,16,15.8333330154419,16.1666660308838
60.173176,22.352175,0,2019,5.625,5.83333349227905,6.91666650772095,5.5,6.25,4.58333349227905,5.75,4.16666650772095,6.16666650772095,4.29166650772095,5.45833349227905,6.875,5.58333349227905,2.625,NA,14.1666669845581,15.8333330154419,16.1666660308838,15.8333330154419
60.391374,23.93784,0,2020,6.625,6.08333349227905,7.29166650772095,6.95833349227905,6.41666650772095,4.91666650772095,5.83333349227905,6.66666650772095,16,16.3333339691162,15.8333330154419,NA,NA,15.6666669845581,15.8333330154419,NA,16.3333339691162,-0.5,0
61.702759,27.375163,0,2019,NA,5.83333349227905,4.66666650772095,5.125,5.75,5.66666650772095,6.58333349227905,5.625,3.75,4.54166650772095,5.16666650772095,2.70833325386047,NA,4.29166650772095,NA,13.5,14.8333330154419,14.8333330154419,15.8333330154419
61.228027,25.564937,0,2019,NA,3.5,6.70833349227905,4.70833349227905,5.75,6.5,6.58333349227905,5.375,5.625,3.25,4.79166650772095,5.5,5.375,4.16666650772095,15.8333330154419,15.6666669845581,16.1666660308838,15.8333330154419,16.1666660308838
60.047876,24.543292,0,2019,3.08333325386047,3.5,4.66666650772095,3.25,5.625,2.70833325386047,5.33333349227905,NA,5.79166650772095,5.625,6.625,5.75,4.5,5.04166650772095,15.5,16.6666660308838,15.5,16,14.8333330154419
63.840171,24.556061,0,2019,6.25,5.33333349227905,4.66666650772095,5.75,4.375,5.79166650772095,4.95833349227905,3.83333325386047,5.375,6,5.08333349227905,5.83333349227905,6.16666650772095,5.83333349227905,15.5,16.1666660308838,NA,15.3333330154419,15.8333330154419
63.370221,30.378262,0,2019,NA,5.83333349227905,6.70833349227905,6.04166650772095,4.16666650772095,5.70833349227905,5.625,3.625,5.33333349227905,5.45833349227905,NA,5.79166650772095,6.29166650772095,5.33333349227905,14.8333330154419,15.5,16,16.1666660308838,16.1666660308838
63.429941,25.634229,0,2019,6.375,5.33333349227905,5.875,3.20833325386047,6.75,6.5,4.66666650772095,5.79166650772095,5.33333349227905,6.75,4.375,5.5,NA,3.29166674613953,14.8333330154419,NA,15.8333330154419,15.8333330154419,16.5
60.687525,24.370458,0,2019,6.375,3.5,3.08333325386047,3.125,4.70833349227905,4.375,5.58333349227905,NA,6.41666650772095,5.45833349227905,4.75,6.16666650772095,6.54166650772095,NA,15.5,NA,NA,16.1666660308838,15.8333330154419
60.950411,27.530144,0,2019,4.95833349227905,6.625,6.29166650772095,4.20833349227905,5.29166650772095,6,5.29166650772095,4.16666650772095,5.375,5.16666650772095,NA,6.79166650772095,5.08333349227905,5.04166650772095,15.6666669845581,NA,16,16.1666660308838,16.5
61.702759,27.375163,0,2019,5.83333349227905,6.625,3.08333325386047,4.95833349227905,5.16666650772095,4.95833349227905,5.54166650772095,5.91666650772095,6.04166650772095,5.66666650772095,5.91666650772095,6.70833349227905,6.54166650772095,5.04166650772095,15.6666669845581,16,15.8333330154419,15.6666669845581,16.1666660308838
60.110161,25.018642,0,2019,4.41666650772095,5.25,5.875,5.5,6,5.375,5.75,4.54166650772095,3.20833325386047,5.875,5.75,4.66666650772095,3.29166674613953,NA,16.1666660308838,14.6666669845581,14.6666669845581,14.8333330154419,15.1666669845581
61.451887,22.857228,0,2019,4.41666650772095,5.625,3.08333325386047,6.54166650772095,5.83333349227905,4.375,6.58333349227905,5.625,3.125,5.91666650772095,5.58333349227905,6,2.75,5.04166650772095,NA,16.8333339691162,15.6666669845581,16.1666660308838,16.1666660308838
63.840171,24.556061,0,2017,3.91666674613953,4.70833349227905,NA,5.75,5.375,3.91666674613953,3.70833325386047,4.83333349227905,4.29166650772095,NA,3.16666674613953,5.125,4.54166650772095,5.16666650772095,3.875,4.54166650772095,2.83333325386047,NA,14.1666669845581
60.950411,27.530144,0,2017,4.20833349227905,5,4.83333349227905,4.625,5.375,2.70833325386047,4.29166650772095,1.54166662693024,4.83333349227905,5.70833349227905,5.375,6.125,5.75,5.41666650772095,5.04166650772095,3.04166674613953,3.79166674613953,14.6666669845581,14.3333330154419
60.715744,27.213542,0,2017,4.20833349227905,5.33333349227905,4.29166650772095,4.5,4.875,2.83333325386047,4.16666650772095,4.75,4.54166650772095,5.95833349227905,3.08333325386047,4.83333349227905,NA,5.91666650772095,4.70833349227905,4.54166650772095,4.45833349227905,13.8333330154419,NA
62.134277,25.659298,0,2018,5.08333349227905,5.54166650772095,NA,5.08333349227905,1.79166662693024,6.875,6,NA,4.5,4.91666650772095,5.66666650772095,NA,3.66666674613953,4.45833349227905,17.3333339691162,17.3333339691162,17.5,17.8333339691162,16.8333339691162
61.188644,27.676706,0,2018,5.875,6.5,5.95833349227905,3.54166674613953,4.04166650772095,5.04166650772095,5,6.5,4.58333349227905,6.16666650772095,4.54166650772095,NA,4.16666650772095,4.95833349227905,17.5,NA,17.3333339691162,NA,17.1666660308838
62.228056,25.761716,0,2017,4.58333349227905,4.75,4.625,4.75,4.875,2.83333325386047,1.54166662693024,5.79166650772095,3.04166674613953,5.29166650772095,5.625,5.125,5.04166650772095,3.95833325386047,5.08333349227905,4.70833349227905,4.79166650772095,14.6666669845581,13.1666669845581
60.888118,26.596699,0,2017,4.79166650772095,NA,NA,4.54166650772095,4.75,6.08333349227905,3.875,5.45833349227905,4.16666650772095,NA,NA,5.45833349227905,4.79166650772095,5.91666650772095,2.91666674613953,4.75,4.29166650772095,14.6666669845581,14.3333330154419
63.840171,24.556061,0,2018,4.54166650772095,5.29166650772095,6.41666650772095,4.70833349227905,4.33333349227905,6.16666650772095,6.58333349227905,5.875,4.70833349227905,6.16666650772095,4.625,4.83333349227905,5.25,5.58333349227905,17.3333339691162,NA,17.1666660308838,17.1666660308838,17.1666660308838
61.188644,27.676706,0,2018,4.54166650772095,3.875,NA,4.70833349227905,5.08333349227905,4.375,6.45833349227905,4.41666650772095,4.33333349227905,6.45833349227905,6.04166650772095,6.125,4.83333349227905,5,NA,17.3333339691162,17.6666660308838,15,17.1666660308838
64.582837,24.5826,0,2017,3.91666674613953,4.75,4.58333349227905,NA,5.04166650772095,5.375,5.33333349227905,5.70833349227905,5.04166650772095,5.79166650772095,4.70833349227905,4.75,5.83333349227905,2.25,NA,4.5,4.45833349227905,14.3333330154419,13.6666669845581
62.310788,29.631414,0,2017,3.58333325386047,3.5,4.83333349227905,5.25,3.875,3.29166674613953,5.66666650772095,4.54166650772095,4.75,3.58333325386047,5.875,3.91666674613953,4.79166650772095,4.75,NA,5.70833349227905,4.95833349227905,14.3333330154419,14.5
62.228056,25.761716,0,2017,4.875,4.75,4.45833349227905,4.625,2.875,4.75,4.75,4.41666650772095,3.20833325386047,4.29166650772095,5.125,5.375,4.79166650772095,4.95833349227905,3.58333325386047,3.45833325386047,4.83333349227905,14.5,14.6666669845581
60.994021,25.854975,0,2017,6.5,4.70833349227905,3.625,4.54166650772095,4.75,3.875,5.29166650772095,4.95833349227905,3.75,NA,3.75,3.29166674613953,4.625,5.04166650772095,4.29166650772095,4.54166650772095,3.20833325386047,14.5,NA
61.187486,27.67868,0,2017,5.95833349227905,5,3.08333325386047,NA,4.83333349227905,3.5,3.04166674613953,4.70833349227905,4.54166650772095,NA,3.16666674613953,4.91666650772095,4.75,NA,4.83333349227905,4.29166650772095,4.83333349227905,15,13.8333330154419
63.840171,24.556061,0,2018,NA,3.875,NA,NA,5.25,5.70833349227905,6.33333349227905,3.91666674613953,4.41666650772095,4.66666650772095,5.66666650772095,4.54166650772095,5,4.95833349227905,18,17.1666660308838,17.1666660308838,17.3333339691162,16.6666660308838
62.134277,25.659298,0,2018,NA,5.29166650772095,6.41666650772095,5.375,5.91666650772095,5.41666650772095,5.75,4.83333349227905,5,NA,5.70833349227905,3.875,NA,5.70833349227905,17.3333339691162,16.8333339691162,17.5,17.1666660308838,16.1666660308838
61.188644,27.676706,0,2018,5.45833349227905,5.29166650772095,NA,6.29166650772095,5.66666650772095,4.41666650772095,6.45833349227905,7.04166650772095,5.20833349227905,4.70833349227905,4.41666650772095,6.79166650772095,5,5.75,15.6666669845581,17.1666660308838,17.3333339691162,16.5,17.3333339691162
64.582837,24.5826,0,2017,5.33333349227905,5.45833349227905,5.33333349227905,4.875,4.08333349227905,4.41666650772095,NA,4.29166650772095,4.66666650772095,4.875,4.66666650772095,1,4.375,5.95833349227905,5.875,4.70833349227905,3.5,15,13.8333330154419
62.228056,25.761716,0,2017,4.83333349227905,5.33333349227905,NA,5.16666650772095,4.375,4.58333349227905,NA,6.16666650772095,6.08333349227905,3.58333325386047,NA,5.20833349227905,4.625,5.875,4.75,5.75,4.45833349227905,15.1666669845581,13.8333330154419
60.297896,23.287836,0,2018,3.70833325386047,5.29166650772095,NA,5.91666650772095,5.54166650772095,5.625,6.25,4.375,6.79166650772095,3.70833325386047,4.375,4.41666650772095,5.125,4.04166650772095,17.5,17.1666660308838,17.6666660308838,16.1666660308838,17.3333339691162
62.134277,25.659298,0,2018,3.70833325386047,3.875,NA,3.70833325386047,4.83333349227905,5.91666650772095,3.45833325386047,4.04166650772095,5.91666650772095,5.54166650772095,3.45833325386047,3.66666674613953,NA,5.75,17.5,16.8333339691162,17.1666660308838,17.3333339691162,16.8333339691162
60.715744,27.213542,0,2017,5.20833349227905,2.91666674613953,4.75,3.16666674613953,5.33333349227905,5.29166650772095,2.83333325386047,4.83333349227905,5.75,5.5,4.83333349227905,2.875,4.375,6.45833349227905,6.125,4.75,4.58333349227905,14.6666669845581,15
60.297896,23.287836,0,2018,6.25,3.875,6.41666650772095,5.58333349227905,4.54166650772095,4.375,5.33333349227905,5.58333349227905,3.66666674613953,5.375,4.91666650772095,5.58333349227905,4.04166650772095,4.41666650772095,18,16.8333339691162,17.5,16.5,NA
63.840171,24.556061,0,2017,4.29166650772095,4.75,4.5,5.04166650772095,2.875,4.83333349227905,5.79166650772095,4.16666650772095,NA,3.20833325386047,2.875,4.75,4.33333349227905,4.625,5.75,5.33333349227905,4.95833349227905,14.6666669845581,13.1666669845581
60.950411,27.530144,0,2017,5.83333349227905,5.5,NA,5.45833349227905,5.08333349227905,4.875,4,2.25,5.29166650772095,4.45833349227905,4,NA,5.79166650772095,3.875,4.75,5.04166650772095,3.04166674613953,14.8333330154419,13.1666669845581
60.715744,27.213542,0,2017,NA,5.45833349227905,4.83333349227905,5.375,5.20833349227905,5.04166650772095,4.54166650772095,4.625,2.54166674613953,5.83333349227905,3.41666674613953,5.45833349227905,4.41666650772095,5.375,3.58333325386047,4.75,3.45833325386047,14.6666669845581,13
63.840171,24.556061,0,2018,6.29166650772095,5.29166650772095,NA,6.45833349227905,5.875,5.58333349227905,4.41666650772095,6.75,5.45833349227905,5.41666650772095,5.58333349227905,5.66666650772095,5.58333349227905,5,17.3333339691162,16.8333339691162,17.3333339691162,17,17.5
62.134277,25.659298,0,2018,5.08333349227905,3.875,6.41666650772095,3.16666674613953,5.45833349227905,6.04166650772095,5.66666650772095,5,5.54166650772095,4.91666650772095,NA,5.91666650772095,NA,5.29166650772095,15.6666669845581,17.1666660308838,17.6666660308838,17.3333339691162,17.5
61.188644,27.676706,0,2018,5.875,5.29166650772095,NA,3.45833325386047,5.66666650772095,5.08333349227905,NA,NA,NA,4.95833349227905,4.125,NA,5,5.70833349227905,18,17,17.1666660308838,17.6666660308838,15.5
