decimalLatitude,decimalLongitude,occurrenceStatus,year
62.226493,25.879567,1,2008
61.18238,24.314718,1,2003
61.320404,23.12119,1,2021
61.175646,24.331215,1,2003
61.473425,23.309429,1,2016
61.320404,23.12119,1,2010
64.343782,28.03027,1,2010
64.345224,28.033201,1,2010
64.343913,28.031972,1,2010
64.33926,28.036455,1,2010
61.384202,23.320547,1,2019
64.339644,28.027735,1,2010
64.339644,28.027735,1,2008
64.342464,28.044069,1,2008
64.345768,28.001298,1,2019
61.160309,23.657473,1,2008
60.15251,24.291621,1,2020
60.218635,23.591806,1,2011
64.335211,28.061654,1,2022
60.362022,24.326483,1,2017
61.000236,24.416105,1,2012
61.025511,24.532017,1,2018
66.503741,25.682825,1,2015
60.325392,21.307104,1,2015
61.272947,23.033727,1,2015
60.264276,23.970267,1,2000
60.217375,23.884336,1,2015
64.334644,28.060722,1,2001
64.335215,28.063662,1,2001
64.333804,28.066401,1,2001
61.320404,23.12119,1,2022
64.345768,28.001298,1,2006
,,1,2010
60.317861,23.572655,1,2002
64.336465,28.062013,1,2001
64.333098,28.066001,1,2001
61.172358,24.332999,1,2003
61.173569,24.331539,1,2003
61.18213,24.311166,1,2003
60.582223,24.770717,1,2001
61.025511,24.532017,1,2005
60.36022,25.162543,1,2013
61.692463,23.591791,1,2012
60.287885,24.239419,1,2006
61.396442,23.511388,1,2014
61.59425,23.275529,1,2016
61.170251,24.32185,1,2003
61.171758,24.331302,1,2003
61.182141,24.310365,1,2003
61.090353,24.077301,1,2002
61.20302,23.534596,1,2008
61.79974,23.594557,1,2013
64.332831,28.061997,0,2022
60.96059,24.746995,1,2011
61.272947,23.033727,1,2010
61.742413,23.47102,1,2002
61.1603,23.657456,1,2008
61.203077,23.535055,1,2008
61.396876,24.492289,1,2003
60.984724,24.035621,1,2002
62.093387,25.609741,1,2012
61.339815,23.741614,1,2017
61.028482,24.303821,1,2003
60.264276,23.970267,1,2002
60.582204,24.767943,1,2001
61.23087,23.132235,1,2004
64.332363,28.0653,1,2022
61.218902,25.374212,1,2009
61.396442,23.511388,1,2004
61.170414,24.325091,1,2003
61.170849,24.333927,1,2003
61.698908,23.54954,1,2011
61.208725,25.415654,1,2009
64.333304,28.066122,1,2022
61.272947,23.033727,1,2011
60.11514,23.494187,1,2006
61.23087,23.132235,1,2010
61.512138,23.565744,1,2003
61.205716,25.411673,1,2009
61.598872,23.658903,1,2016
60.534227,24.367933,1,2016
61.544666,23.677068,1,2016
60.317861,23.572655,1,2015
,,1,2004
61.442246,23.384055,1,2008
60.300344,23.60493,1,2002
60.546208,24.582079,1,2004
60.217375,23.884336,1,2002
60.247267,23.552506,1,2007
60.441495,22.19592,1,2006
60.294796,23.977545,1,2006
60.060549,22.469606,1,2011
61.477769,23.538849,1,2000
60.970163,24.483065,1,2018
63.977299,25.908295,1,2005
60.285697,24.184431,1,2001
60.331961,25.231766,1,2006
60.331961,25.231766,1,2008
61.467164,23.980646,1,2003
60.980604,24.118622,1,2002
61.396442,23.511388,1,2022
64.334177,28.062049,1,2022
61.38793,25.005659,1,2005
66.503741,25.682825,1,2017
61.018452,25.509784,1,2004
61.203093,23.534998,1,2008
60.260034,23.789893,1,2008
,,1,2002
,,1,2005
61.59425,23.275529,1,2011
60.21223,23.572424,1,2007
61.214862,25.366805,1,2009
60.231668,24.796032,1,2024
60.22237,24.794671,1,2024
60.375938,24.491486,1,2024
60.217592,24.789181,1,2024
60.30027,24.87458,1,2024
60.324915,24.821323,1,2024
60.303086,24.857064,1,2024
60.306053,24.506404,1,2024
60.31236,24.519046,1,2024
60.665063,22.267992,1,2024
60.323064,24.859357,1,2024
60.29772,24.887517,1,2024
60.312374,24.597473,1,2024
60.257373,24.60579,1,2024
60.317514,24.638261,1,2024
60.297472,24.711603,1,2024
60.287598,24.574677,1,2024
60.280933,24.54669,1,2024
60.311781,24.716611,1,2024
60.30897,24.521674,1,2024
60.325041,24.834495,1,2024
60.350572,24.67222,1,2024
60.286337,24.610616,1,2024
60.241906,24.767712,1,2024
64.33759,25.698565,1,2023
60.539345,24.1763,1,2024
65.029916,25.432801,1,2024
60.382529,25.663521,1,2024
63.363307,27.372861,1,2024
60.223475,24.916317,1,2024
64.232396,27.721969,1,2024
61.747506,27.351347,1,2024
62.601318,23.858873,1,2024
60.243752,22.210646,1,2024
60.283859,24.528693,1,2024
60.316516,24.500772,1,2024
60.310779,24.701713,1,2024
60.325146,24.618625,1,2024
60.292561,24.655528,1,2024
60.273745,24.651181,1,2024
60.27203,24.784893,1,2024
60.240788,24.770136,1,2024
60.251204,24.788956,1,2024
60.392679,21.381788,1,2024
60.382376,21.39689,1,2024
60.220407,21.356853,1,2024
60.226574,24.701729,1,2024
60.288733,24.515103,1,2024
60.343054,24.677738,1,2024
60.29733,24.704377,1,2024
60.294326,24.654805,1,2024
60.286647,24.600881,1,2024
60.289573,24.580029,1,2024
60.255863,24.880189,1,2024
60.333461,24.67344,1,2024
60.304476,24.70487,1,2024
60.315594,24.613764,1,2024
60.313477,24.638969,1,2024
60.315209,24.628363,1,2024
60.315958,24.633106,1,2024
60.254475,24.778853,1,2024
60.249194,24.785786,1,2024
60.380525,21.325164,1,2024
60.234137,24.726857,1,2024
60.341462,24.667816,1,2024
60.42994,21.387625,1,2024
60.352907,24.666635,1,2024
60.309344,24.513845,1,2024
60.889809,24.599499,1,2024
60.324652,24.662135,1,2024
60.231118,24.712099,1,2024
60.273478,24.543163,1,2024
60.284532,24.555336,1,2024
60.343421,24.670991,1,2024
60.34629,24.667127,1,2024
60.289481,24.603188,1,2024
60.305879,24.617277,1,2024
60.292479,24.831947,1,2024
60.219935,24.915536,1,2024
60.21071,24.802419,1,2024
60.379252,21.399173,1,2024
60.382756,21.377777,1,2024
60.244775,21.412266,1,2024
60.229793,21.368296,1,2024
60.272038,24.542963,1,2024
60.259081,24.603388,1,2024
60.266598,24.608965,1,2024
60.230998,24.780063,1,2024
60.384435,21.38174,1,2024
60.256394,24.77014,1,2024
60.349949,24.655667,1,2024
60.335481,24.669293,1,2024
60.318712,24.502451,1,2024
60.282753,24.805034,1,2024
60.297233,24.70138,1,2024
60.32542,24.663927,1,2024
60.225303,24.704544,1,2024
60.245623,24.755448,1,2024
60.324803,24.499251,1,2024
60.31022,24.700051,1,2024
60.304214,24.613563,1,2024
60.294619,24.839837,1,2024
60.217975,24.913098,1,2024
60.250138,24.78583,1,2024
60.289335,24.911389,1,2024
60.232876,24.797395,1,2024
60.38205,21.389168,1,2024
60.222313,21.379422,1,2024
60.32682,24.497177,1,2024
60.978343,24.452128,1,2024
60.298948,24.719116,1,2024
60.188459,21.330627,1,2024
60.284852,24.558079,1,2024
60.237711,24.903518,1,2024
60.28811,24.611319,1,2024
60.293212,24.832297,1,2024
60.243304,24.77504,1,2024
60.522467,23.023025,1,2024
60.250659,21.41651,1,2024
60.282325,24.809547,1,2024
60.310117,24.60477,1,2024
60.287432,24.627609,1,2024
60.295482,24.88399,1,2024
60.238246,24.872299,1,2024
60.222969,21.387051,1,2024
60.230424,24.702651,1,2024
60.250183,24.768702,1,2024
