decimalLatitude,decimalLongitude,occurrenceStatus,year
60.394921,24.038424,1,2022
63.087237,29.837494,1,2008
66.386982,29.400104,1,2019
66.383972,29.410134,1,2019
63.5967,27.304219,1,2021
60.413454,26.994227,1,2022
60.19152,24.815616,1,2022
60.579549,23.339996,1,2022
60.307608,24.437692,1,2022
60.315323,24.517844,1,2022
65.262253,25.211472,1,2021
60.212526,24.244447,1,2022
60.546182,27.231586,1,2022
61.986242,25.963583,1,2022
65.66407,24.895048,1,2019
60.685501,23.88742,1,2010
61.19959,25.096145,1,2011
60.686037,24.294342,1,2010
60.279148,22.205283,1,2023
64.026344,23.390583,1,2023
64.686338,24.417528,1,2023
66.037389,24.397339,1,2020
62.215456,28.300042,1,2013
65.001893,24.583063,1,2015
60.277778,22.208331,1,2023
64.082565,23.412254,1,2023
66.500148,29.172721,1,2023
64.195341,23.641882,1,2021
62.124978,28.547054,1,2009
66.135371,23.935518,1,2020
67.655699,24.92486,1,2021
60.659779,25.670009,1,2020
65.617906,24.202037,1,2021
66.39955,29.169261,1,2021
66.388779,29.25397,1,2021
66.388779,29.25397,1,2021
65.694055,27.627214,1,2021
65.776654,28.905674,1,2021
60.639016,21.835856,1,2011
66.317201,26.284939,1,2000
65.696654,24.170113,1,2021
65.781388,24.278073,1,2021
62.165504,30.374361,1,2021
62.160685,30.386164,1,2021
60.66511,25.684283,1,2020
66.3408,29.492438,1,2020
66.391553,29.229154,1,2020
66.373228,29.288379,1,2020
64.835591,25.337134,1,2013
59.985037,23.131436,1,2021
66.38849,29.242157,1,2020
66.381602,29.278667,1,2020
66.369318,29.291131,1,2020
66.351583,29.451342,1,2020
62.295549,29.631653,1,2021
59.985783,23.131531,1,2021
60.267887,25.432597,1,2020
66.353092,29.43638,1,2020
66.289503,29.642122,1,2020
59.884495,23.10226,1,2021
59.838377,23.202738,1,2020
66.324786,29.540559,1,2020
59.882572,23.094846,1,2021
65.484489,25.328335,1,2021
60.463425,26.002955,1,2018
65.109286,25.360742,1,2021
64.848366,24.727308,1,2021
63.703283,26.769338,1,2020
63.364596,28.20983,1,2020
63.441321,27.376545,1,2020
65.324719,25.251548,1,2021
65.022638,24.800206,1,2021
65.049542,24.86682,1,2021
59.942082,23.466121,1,2019
65.485004,25.330903,1,2021
63.513723,28.944583,1,2018
63.196626,28.301371,1,2020
60.508637,26.201838,1,2018
61.453186,22.860734,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
60.415996,24.387556,0,2024
61.453186,22.860734,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
60.415996,24.387556,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,1,2024
61.453186,22.860734,1,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
60.415996,24.387556,0,2024
61.692999,29.777134,1,2024
61.133457,28.668276,1,2024
65.341712,25.922667,1,2021
65.311135,23.778135,1,2019
65.311135,23.778135,1,2019
65.341712,25.922667,1,2019
66.206495,23.664343,1,2019
65.341712,25.922667,1,2012
65.341712,25.922667,1,2012
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
63.463529,21.979449,1,2019
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
63.463529,21.979449,1,2017
63.51981,23.981846,1,2017
66.206495,23.664343,1,2017
65.341712,25.922667,1,2017
65.311135,23.778135,1,2018
65.341712,25.922667,1,2018
65.311135,23.778135,1,2018
62.569702,22.131128,1,2016
59.959207,26.101996,1,2023
59.959207,26.101996,1,2023
65.311135,23.778135,1,2007
61.675565,22.272815,1,2017
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2019
65.311135,23.778135,1,2019
65.341712,25.922667,1,2020
63.463529,21.979449,1,2016
65.311135,23.778135,1,2015
65.341712,25.922667,1,2012
65.341712,25.922667,1,2012
64.415571,23.883692,1,2016
63.51981,23.981846,1,2016
65.341712,25.922667,1,2012
65.341712,25.922667,1,2012
59.934902,24.313583,1,2020
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
59.959207,26.101996,1,2022
59.959207,26.101996,1,2022
59.959207,26.101996,1,2022
60.856603,26.076913,1,2022
65.341712,25.922667,1,2011
65.341712,25.922667,1,2011
65.341712,25.922667,1,2011
59.959207,26.101996,1,2022
60.856603,26.076913,1,2022
60.856603,26.076913,1,2022
59.959207,26.101996,1,2022
60.856603,26.076913,1,2022
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
59.934902,24.313583,1,2022
60.781133,22.405418,1,2022
60.781133,22.405418,1,2022
61.675565,22.272815,1,2022
65.341712,25.922667,1,2019
61.675565,22.272815,1,2022
62.569702,22.131128,1,2022
65.341712,25.922667,1,2019
64.415571,23.883692,1,2011
65.341712,25.922667,1,2012
65.341712,25.922667,1,2019
65.341712,25.922667,1,2012
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
63.463529,21.979449,1,2019
65.341712,25.922667,1,2012
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2012
65.341712,25.922667,1,2012
65.341712,25.922667,1,2012
64.444934,25.958031,1,2021
65.311135,23.778135,1,2021
65.311135,23.778135,1,2021
65.311135,23.778135,1,2021
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2018
65.311135,23.778135,1,2021
66.206495,23.664343,1,2017
66.206495,23.664343,1,2018
65.311135,23.778135,1,2018
66.206495,23.664343,1,2018
65.341712,25.922667,1,2018
63.51981,23.981846,1,2023
