decimalLatitude,decimalLongitude,occurrenceStatus,year
65.262253,25.211472,1,2021
62.077534,27.069164,1,2019
62.076496,27.072063,1,2019
62.049204,29.044608,1,2019
62.0503,29.03931,1,2019
61.77436,26.828453,1,2019
61.810435,28.673185,1,2019
62.076,30.175811,1,2022
62.09193,27.107182,1,2017
65.909673,24.116532,1,2019
60.0197,24.532097,1,2022
60.029227,23.492626,1,2022
61.956081,26.662298,1,2019
65.907445,24.122766,1,2019
62.758116,29.437781,1,2022
62.758578,29.435666,1,2022
62.882227,27.418631,1,2020
62.958137,28.589857,1,2020
62.880938,27.423701,1,2020
63.342409,27.233517,1,2021
62.545125,27.352601,1,2021
63.199642,28.253161,1,2021
63.030511,28.526075,1,2020
64.316224,23.511562,1,2022
63.866328,26.981351,1,2021
64.234683,23.647224,1,2022
62.902219,29.144453,1,2022
60.08514,23.139481,1,2021
65.583067,25.012014,1,2019
65.629171,25.041416,1,2021
65.629171,25.041416,1,2020
60.611684,25.026653,1,2020
60.547606,25.197242,1,2023
59.90178,23.378049,1,2023
64.026344,23.390583,1,2023
63.767353,29.609493,1,2018
63.767353,29.609493,1,2018
63.767353,29.609493,1,2018
63.767353,29.609493,1,2018
63.789028,29.571639,1,2018
63.279697,25.364381,1,2018
63.279697,25.364381,1,2018
61.215052,25.117546,1,2009
61.758782,28.859814,1,2012
63.949259,22.847102,1,2021
62.915864,29.063397,1,2021
62.025376,29.980812,1,2021
66.239265,29.23594,1,2021
65.629171,25.041416,1,2022
65.628976,25.040719,1,2021
60.746532,23.594361,1,2009
66.037389,24.397339,1,2020
66.135371,23.935518,1,2020
64.800394,27.817152,1,2020
62.593381,29.518976,1,2022
65.647211,29.650612,1,2023
60.793759,27.471803,1,2018
60.793759,27.471803,1,2018
60.793759,27.471803,1,2018
60.992726,24.114526,1,2018
60.793033,27.481584,1,2018
60.793033,27.481584,1,2018
66.322458,26.25801,1,2000
65.123465,27.175377,1,2017
62.12809,28.544729,1,2009
62.210779,28.316265,1,2009
61.64506,27.597642,1,2011
63.215986,28.319454,1,2017
63.22043,28.30766,1,2017
65.1126,28.077023,1,2015
62.204613,28.937963,1,2017
62.447127,28.80704,1,2017
62.447127,28.80704,1,2017
62.447127,28.80704,1,2017
61.089097,22.174256,1,2011
66.417415,29.191635,1,2021
66.314718,29.464094,1,2021
65.647201,29.653332,1,2021
62.957333,29.941121,1,2021
62.062271,29.671628,1,2021
62.07425,29.6454,1,2021
62.191619,30.059731,1,2021
62.571942,29.416992,1,2021
62.572218,29.41068,1,2021
64.553391,24.851908,1,2021
65.883338,28.642929,1,2021
62.963352,30.368786,1,2021
61.19959,25.096145,1,2011
62.124978,28.547054,1,2009
61.799079,27.539434,1,2011
61.545193,26.444392,1,2014
60.434926,26.421102,1,2020
59.938399,23.819808,1,2020
60.122597,23.727764,1,2021
63.789028,29.571639,1,2018
63.265679,25.350707,1,2018
63.265679,25.350707,1,2018
63.265679,25.350707,1,2018
60.955469,27.325102,1,2018
66.270657,29.514306,1,2020
66.391553,29.229154,1,2020
66.213046,26.895472,1,2022
66.445209,29.184879,1,2020
66.146735,27.539378,1,2020
60.921554,21.624875,1,2011
62.054645,23.060435,1,2017
61.933389,23.316702,1,2017
61.933389,23.316702,1,2017
61.563122,28.902696,1,2017
65.046549,24.793531,1,2015
61.247002,25.218641,1,2017
60.957324,24.024684,1,2017
60.957324,24.024684,1,2017
60.921232,23.769829,1,2017
60.921232,23.769829,1,2017
60.921232,23.769829,1,2017
60.921232,23.769829,1,2017
60.705943,23.974027,1,2017
65.785308,29.763105,1,2021
62.78435,30.145194,1,2021
62.547759,30.534823,1,2021
65.668211,28.026652,1,2021
65.713232,28.078259,1,2021
65.776118,27.700687,1,2021
62.295549,29.631653,1,2021
62.163306,26.477995,1,2021
62.76859,31.230358,1,2021
66.489106,29.320355,1,2021
60.649178,26.271391,1,2021
60.691927,25.997276,1,2020
59.945817,23.845272,1,2020
61.545193,26.444392,1,2010
63.215986,28.319454,1,2017
63.215986,28.319454,1,2017
65.058695,24.595069,1,2015
62.204613,28.937963,1,2017
62.204613,28.937963,1,2017
60.985458,21.225411,1,2011
62.775348,30.899194,1,2017
61.933389,23.316702,1,2017
61.933389,23.316702,1,2017
61.933389,23.316702,1,2017
61.933389,23.316702,1,2017
61.232102,25.055088,1,2017
61.247002,25.218641,1,2017
60.957324,24.024684,1,2017
60.957324,24.024684,1,2017
60.957324,24.024684,1,2017
60.992726,24.114526,1,2018
60.561528,25.289814,1,2018
60.32791,23.858259,1,2018
60.574775,26.488751,1,2021
60.770685,25.196953,1,2020
66.42689,29.176396,1,2020
66.388011,29.230306,1,2020
66.373228,29.288379,1,2020
66.364084,29.342608,1,2020
66.110795,27.621299,1,2020
66.155456,27.522878,1,2020
